,comment1,comment2,name1,name2,meta1,meta2,label
62,"convenience method to get this element as a {@link Boolean} value.
 @return get this element as a {@link Boolean} value.
 @throws ClassCastException if the element is of not a {@link JsonPrimitive} and is not a valid
 boolean value.
 @throws IllegalStateException if the element is of the type {@link JsonArray} but contains
 more than a single element.
 ","convenience method to get this element as a primitive integer value.
 @return get this element as a primitive integer value.
 @throws ClassCastException if the element is of not a {@link JsonPrimitive} and is not a valid
 integer value.
 @throws IllegalStateException if the element is of the type {@link JsonArray} but contains
 more than a single element.",getAsBooleanWrapper,getAsInt,"<!-- META {""entityType"": ""Method"", ""entitySignature"": ""Boolean getAsBooleanWrapper()"", ""entityFile"": ""JsonElement.java""} -->","<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public int getAsInt()"", ""entityFile"": ""JsonElement.java""} -->",1
63,"convenience method to get this element as a {@link Boolean} value.
 @return get this element as a {@link Boolean} value.
 @throws ClassCastException if the element is of not a {@link JsonPrimitive} and is not a valid
 boolean value.
 @throws IllegalStateException if the element is of the type {@link JsonArray} but contains
 more than a single element.
 ","convenience method to get this element as a primitive byte value.
 @return get this element as a primitive byte value.
 @throws ClassCastException if the element is of not a {@link JsonPrimitive} and is not a valid
 byte value.
 @throws IllegalStateException if the element is of the type {@link JsonArray} but contains
 more than a single element.
 @since 1.3",getAsBooleanWrapper,getAsByte,"<!-- META {""entityType"": ""Method"", ""entitySignature"": ""Boolean getAsBooleanWrapper()"", ""entityFile"": ""JsonElement.java""} -->","<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public byte getAsByte()"", ""entityFile"": ""JsonElement.java""} -->",1
64,"convenience method to get this element as a {@link Boolean} value.
 @return get this element as a {@link Boolean} value.
 @throws ClassCastException if the element is of not a {@link JsonPrimitive} and is not a valid
 boolean value.
 @throws IllegalStateException if the element is of the type {@link JsonArray} but contains
 more than a single element.
 ","convenience method to get this element as a primitive character value.
 @return get this element as a primitive char value.
 @throws ClassCastException if the element is of not a {@link JsonPrimitive} and is not a valid
 char value.
 @throws IllegalStateException if the element is of the type {@link JsonArray} but contains
 more than a single element.
 @since 1.3",getAsBooleanWrapper,getAsCharacter,"<!-- META {""entityType"": ""Method"", ""entitySignature"": ""Boolean getAsBooleanWrapper()"", ""entityFile"": ""JsonElement.java""} -->","<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public char getAsCharacter()"", ""entityFile"": ""JsonElement.java""} -->",1
65,"convenience method to get this element as a {@link Number}.
 @return get this element as a {@link Number}.
 @throws ClassCastException if the element is of not a {@link JsonPrimitive} and is not a valid
 number.
 @throws IllegalStateException if the element is of the type {@link JsonArray} but contains
 more than a single element.","convenience method to get this element as a string value.
 @return get this element as a string value.
 @throws ClassCastException if the element is of not a {@link JsonPrimitive} and is not a valid
 string value.
 @throws IllegalStateException if the element is of the type {@link JsonArray} but contains
 more than a single element.",getAsNumber,getAsString,"<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public Number getAsNumber()"", ""entityFile"": ""JsonElement.java""} -->","<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public String getAsString()"", ""entityFile"": ""JsonElement.java""} -->",1
66,"convenience method to get this element as a {@link Number}.
 @return get this element as a {@link Number}.
 @throws ClassCastException if the element is of not a {@link JsonPrimitive} and is not a valid
 number.
 @throws IllegalStateException if the element is of the type {@link JsonArray} but contains
 more than a single element.","convenience method to get this element as a primitive double value.
 @return get this element as a primitive double value.
 @throws ClassCastException if the element is of not a {@link JsonPrimitive} and is not a valid
 double value.
 @throws IllegalStateException if the element is of the type {@link JsonArray} but contains
 more than a single element.",getAsNumber,getAsDouble,"<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public Number getAsNumber()"", ""entityFile"": ""JsonElement.java""} -->","<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public double getAsDouble()"", ""entityFile"": ""JsonElement.java""} -->",1
67,"convenience method to get this element as a {@link Number}.
 @return get this element as a {@link Number}.
 @throws ClassCastException if the element is of not a {@link JsonPrimitive} and is not a valid
 number.
 @throws IllegalStateException if the element is of the type {@link JsonArray} but contains
 more than a single element.","convenience method to get this element as a primitive float value.
 @return get this element as a primitive float value.
 @throws ClassCastException if the element is of not a {@link JsonPrimitive} and is not a valid
 float value.
 @throws IllegalStateException if the element is of the type {@link JsonArray} but contains
 more than a single element.",getAsNumber,getAsFloat,"<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public Number getAsNumber()"", ""entityFile"": ""JsonElement.java""} -->","<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public float getAsFloat()"", ""entityFile"": ""JsonElement.java""} -->",1
68,"convenience method to get this element as a {@link Number}.
 @return get this element as a {@link Number}.
 @throws ClassCastException if the element is of not a {@link JsonPrimitive} and is not a valid
 number.
 @throws IllegalStateException if the element is of the type {@link JsonArray} but contains
 more than a single element.","convenience method to get this element as a primitive long value.
 @return get this element as a primitive long value.
 @throws ClassCastException if the element is of not a {@link JsonPrimitive} and is not a valid
 long value.
 @throws IllegalStateException if the element is of the type {@link JsonArray} but contains
 more than a single element.",getAsNumber,getAsLong,"<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public Number getAsNumber()"", ""entityFile"": ""JsonElement.java""} -->","<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public long getAsLong()"", ""entityFile"": ""JsonElement.java""} -->",1
69,"convenience method to get this element as a {@link Number}.
 @return get this element as a {@link Number}.
 @throws ClassCastException if the element is of not a {@link JsonPrimitive} and is not a valid
 number.
 @throws IllegalStateException if the element is of the type {@link JsonArray} but contains
 more than a single element.","convenience method to get this element as a primitive integer value.
 @return get this element as a primitive integer value.
 @throws ClassCastException if the element is of not a {@link JsonPrimitive} and is not a valid
 integer value.
 @throws IllegalStateException if the element is of the type {@link JsonArray} but contains
 more than a single element.",getAsNumber,getAsInt,"<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public Number getAsNumber()"", ""entityFile"": ""JsonElement.java""} -->","<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public int getAsInt()"", ""entityFile"": ""JsonElement.java""} -->",1
70,"convenience method to get this element as a {@link Number}.
 @return get this element as a {@link Number}.
 @throws ClassCastException if the element is of not a {@link JsonPrimitive} and is not a valid
 number.
 @throws IllegalStateException if the element is of the type {@link JsonArray} but contains
 more than a single element.","convenience method to get this element as a primitive byte value.
 @return get this element as a primitive byte value.
 @throws ClassCastException if the element is of not a {@link JsonPrimitive} and is not a valid
 byte value.
 @throws IllegalStateException if the element is of the type {@link JsonArray} but contains
 more than a single element.
 @since 1.3",getAsNumber,getAsByte,"<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public Number getAsNumber()"", ""entityFile"": ""JsonElement.java""} -->","<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public byte getAsByte()"", ""entityFile"": ""JsonElement.java""} -->",1
71,"convenience method to get this element as a {@link Number}.
 @return get this element as a {@link Number}.
 @throws ClassCastException if the element is of not a {@link JsonPrimitive} and is not a valid
 number.
 @throws IllegalStateException if the element is of the type {@link JsonArray} but contains
 more than a single element.","convenience method to get this element as a primitive character value.
 @return get this element as a primitive char value.
 @throws ClassCastException if the element is of not a {@link JsonPrimitive} and is not a valid
 char value.
 @throws IllegalStateException if the element is of the type {@link JsonArray} but contains
 more than a single element.
 @since 1.3",getAsNumber,getAsCharacter,"<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public Number getAsNumber()"", ""entityFile"": ""JsonElement.java""} -->","<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public char getAsCharacter()"", ""entityFile"": ""JsonElement.java""} -->",1
72,"convenience method to get this element as a string value.
 @return get this element as a string value.
 @throws ClassCastException if the element is of not a {@link JsonPrimitive} and is not a valid
 string value.
 @throws IllegalStateException if the element is of the type {@link JsonArray} but contains
 more than a single element.","convenience method to get this element as a primitive double value.
 @return get this element as a primitive double value.
 @throws ClassCastException if the element is of not a {@link JsonPrimitive} and is not a valid
 double value.
 @throws IllegalStateException if the element is of the type {@link JsonArray} but contains
 more than a single element.",getAsString,getAsDouble,"<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public String getAsString()"", ""entityFile"": ""JsonElement.java""} -->","<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public double getAsDouble()"", ""entityFile"": ""JsonElement.java""} -->",1
73,"convenience method to get this element as a string value.
 @return get this element as a string value.
 @throws ClassCastException if the element is of not a {@link JsonPrimitive} and is not a valid
 string value.
 @throws IllegalStateException if the element is of the type {@link JsonArray} but contains
 more than a single element.","convenience method to get this element as a primitive float value.
 @return get this element as a primitive float value.
 @throws ClassCastException if the element is of not a {@link JsonPrimitive} and is not a valid
 float value.
 @throws IllegalStateException if the element is of the type {@link JsonArray} but contains
 more than a single element.",getAsString,getAsFloat,"<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public String getAsString()"", ""entityFile"": ""JsonElement.java""} -->","<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public float getAsFloat()"", ""entityFile"": ""JsonElement.java""} -->",1
74,"convenience method to get this element as a string value.
 @return get this element as a string value.
 @throws ClassCastException if the element is of not a {@link JsonPrimitive} and is not a valid
 string value.
 @throws IllegalStateException if the element is of the type {@link JsonArray} but contains
 more than a single element.","convenience method to get this element as a primitive long value.
 @return get this element as a primitive long value.
 @throws ClassCastException if the element is of not a {@link JsonPrimitive} and is not a valid
 long value.
 @throws IllegalStateException if the element is of the type {@link JsonArray} but contains
 more than a single element.",getAsString,getAsLong,"<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public String getAsString()"", ""entityFile"": ""JsonElement.java""} -->","<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public long getAsLong()"", ""entityFile"": ""JsonElement.java""} -->",1
75,"convenience method to get this element as a string value.
 @return get this element as a string value.
 @throws ClassCastException if the element is of not a {@link JsonPrimitive} and is not a valid
 string value.
 @throws IllegalStateException if the element is of the type {@link JsonArray} but contains
 more than a single element.","convenience method to get this element as a primitive integer value.
 @return get this element as a primitive integer value.
 @throws ClassCastException if the element is of not a {@link JsonPrimitive} and is not a valid
 integer value.
 @throws IllegalStateException if the element is of the type {@link JsonArray} but contains
 more than a single element.",getAsString,getAsInt,"<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public String getAsString()"", ""entityFile"": ""JsonElement.java""} -->","<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public int getAsInt()"", ""entityFile"": ""JsonElement.java""} -->",1
76,"convenience method to get this element as a string value.
 @return get this element as a string value.
 @throws ClassCastException if the element is of not a {@link JsonPrimitive} and is not a valid
 string value.
 @throws IllegalStateException if the element is of the type {@link JsonArray} but contains
 more than a single element.","convenience method to get this element as a primitive byte value.
 @return get this element as a primitive byte value.
 @throws ClassCastException if the element is of not a {@link JsonPrimitive} and is not a valid
 byte value.
 @throws IllegalStateException if the element is of the type {@link JsonArray} but contains
 more than a single element.
 @since 1.3",getAsString,getAsByte,"<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public String getAsString()"", ""entityFile"": ""JsonElement.java""} -->","<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public byte getAsByte()"", ""entityFile"": ""JsonElement.java""} -->",1
77,"convenience method to get this element as a string value.
 @return get this element as a string value.
 @throws ClassCastException if the element is of not a {@link JsonPrimitive} and is not a valid
 string value.
 @throws IllegalStateException if the element is of the type {@link JsonArray} but contains
 more than a single element.","convenience method to get this element as a primitive character value.
 @return get this element as a primitive char value.
 @throws ClassCastException if the element is of not a {@link JsonPrimitive} and is not a valid
 char value.
 @throws IllegalStateException if the element is of the type {@link JsonArray} but contains
 more than a single element.
 @since 1.3",getAsString,getAsCharacter,"<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public String getAsString()"", ""entityFile"": ""JsonElement.java""} -->","<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public char getAsCharacter()"", ""entityFile"": ""JsonElement.java""} -->",1
78,"convenience method to get this element as a primitive double value.
 @return get this element as a primitive double value.
 @throws ClassCastException if the element is of not a {@link JsonPrimitive} and is not a valid
 double value.
 @throws IllegalStateException if the element is of the type {@link JsonArray} but contains
 more than a single element.","convenience method to get this element as a primitive float value.
 @return get this element as a primitive float value.
 @throws ClassCastException if the element is of not a {@link JsonPrimitive} and is not a valid
 float value.
 @throws IllegalStateException if the element is of the type {@link JsonArray} but contains
 more than a single element.",getAsDouble,getAsFloat,"<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public double getAsDouble()"", ""entityFile"": ""JsonElement.java""} -->","<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public float getAsFloat()"", ""entityFile"": ""JsonElement.java""} -->",1
79,"convenience method to get this element as a primitive double value.
 @return get this element as a primitive double value.
 @throws ClassCastException if the element is of not a {@link JsonPrimitive} and is not a valid
 double value.
 @throws IllegalStateException if the element is of the type {@link JsonArray} but contains
 more than a single element.","convenience method to get this element as a primitive long value.
 @return get this element as a primitive long value.
 @throws ClassCastException if the element is of not a {@link JsonPrimitive} and is not a valid
 long value.
 @throws IllegalStateException if the element is of the type {@link JsonArray} but contains
 more than a single element.",getAsDouble,getAsLong,"<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public double getAsDouble()"", ""entityFile"": ""JsonElement.java""} -->","<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public long getAsLong()"", ""entityFile"": ""JsonElement.java""} -->",1
80,"convenience method to get this element as a primitive double value.
 @return get this element as a primitive double value.
 @throws ClassCastException if the element is of not a {@link JsonPrimitive} and is not a valid
 double value.
 @throws IllegalStateException if the element is of the type {@link JsonArray} but contains
 more than a single element.","convenience method to get this element as a primitive integer value.
 @return get this element as a primitive integer value.
 @throws ClassCastException if the element is of not a {@link JsonPrimitive} and is not a valid
 integer value.
 @throws IllegalStateException if the element is of the type {@link JsonArray} but contains
 more than a single element.",getAsDouble,getAsInt,"<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public double getAsDouble()"", ""entityFile"": ""JsonElement.java""} -->","<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public int getAsInt()"", ""entityFile"": ""JsonElement.java""} -->",1
81,"convenience method to get this element as a primitive double value.
 @return get this element as a primitive double value.
 @throws ClassCastException if the element is of not a {@link JsonPrimitive} and is not a valid
 double value.
 @throws IllegalStateException if the element is of the type {@link JsonArray} but contains
 more than a single element.","convenience method to get this element as a primitive byte value.
 @return get this element as a primitive byte value.
 @throws ClassCastException if the element is of not a {@link JsonPrimitive} and is not a valid
 byte value.
 @throws IllegalStateException if the element is of the type {@link JsonArray} but contains
 more than a single element.
 @since 1.3",getAsDouble,getAsByte,"<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public double getAsDouble()"", ""entityFile"": ""JsonElement.java""} -->","<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public byte getAsByte()"", ""entityFile"": ""JsonElement.java""} -->",1
82,"convenience method to get this element as a primitive double value.
 @return get this element as a primitive double value.
 @throws ClassCastException if the element is of not a {@link JsonPrimitive} and is not a valid
 double value.
 @throws IllegalStateException if the element is of the type {@link JsonArray} but contains
 more than a single element.","convenience method to get this element as a primitive character value.
 @return get this element as a primitive char value.
 @throws ClassCastException if the element is of not a {@link JsonPrimitive} and is not a valid
 char value.
 @throws IllegalStateException if the element is of the type {@link JsonArray} but contains
 more than a single element.
 @since 1.3",getAsDouble,getAsCharacter,"<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public double getAsDouble()"", ""entityFile"": ""JsonElement.java""} -->","<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public char getAsCharacter()"", ""entityFile"": ""JsonElement.java""} -->",1
83,"convenience method to get this element as a primitive float value.
 @return get this element as a primitive float value.
 @throws ClassCastException if the element is of not a {@link JsonPrimitive} and is not a valid
 float value.
 @throws IllegalStateException if the element is of the type {@link JsonArray} but contains
 more than a single element.","convenience method to get this element as a primitive long value.
 @return get this element as a primitive long value.
 @throws ClassCastException if the element is of not a {@link JsonPrimitive} and is not a valid
 long value.
 @throws IllegalStateException if the element is of the type {@link JsonArray} but contains
 more than a single element.",getAsFloat,getAsLong,"<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public float getAsFloat()"", ""entityFile"": ""JsonElement.java""} -->","<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public long getAsLong()"", ""entityFile"": ""JsonElement.java""} -->",1
84,"convenience method to get this element as a primitive float value.
 @return get this element as a primitive float value.
 @throws ClassCastException if the element is of not a {@link JsonPrimitive} and is not a valid
 float value.
 @throws IllegalStateException if the element is of the type {@link JsonArray} but contains
 more than a single element.","convenience method to get this element as a primitive integer value.
 @return get this element as a primitive integer value.
 @throws ClassCastException if the element is of not a {@link JsonPrimitive} and is not a valid
 integer value.
 @throws IllegalStateException if the element is of the type {@link JsonArray} but contains
 more than a single element.",getAsFloat,getAsInt,"<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public float getAsFloat()"", ""entityFile"": ""JsonElement.java""} -->","<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public int getAsInt()"", ""entityFile"": ""JsonElement.java""} -->",1
85,"convenience method to get this element as a primitive float value.
 @return get this element as a primitive float value.
 @throws ClassCastException if the element is of not a {@link JsonPrimitive} and is not a valid
 float value.
 @throws IllegalStateException if the element is of the type {@link JsonArray} but contains
 more than a single element.","convenience method to get this element as a primitive byte value.
 @return get this element as a primitive byte value.
 @throws ClassCastException if the element is of not a {@link JsonPrimitive} and is not a valid
 byte value.
 @throws IllegalStateException if the element is of the type {@link JsonArray} but contains
 more than a single element.
 @since 1.3",getAsFloat,getAsByte,"<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public float getAsFloat()"", ""entityFile"": ""JsonElement.java""} -->","<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public byte getAsByte()"", ""entityFile"": ""JsonElement.java""} -->",1
86,"convenience method to get this element as a primitive float value.
 @return get this element as a primitive float value.
 @throws ClassCastException if the element is of not a {@link JsonPrimitive} and is not a valid
 float value.
 @throws IllegalStateException if the element is of the type {@link JsonArray} but contains
 more than a single element.","convenience method to get this element as a primitive character value.
 @return get this element as a primitive char value.
 @throws ClassCastException if the element is of not a {@link JsonPrimitive} and is not a valid
 char value.
 @throws IllegalStateException if the element is of the type {@link JsonArray} but contains
 more than a single element.
 @since 1.3",getAsFloat,getAsCharacter,"<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public float getAsFloat()"", ""entityFile"": ""JsonElement.java""} -->","<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public char getAsCharacter()"", ""entityFile"": ""JsonElement.java""} -->",1
87,"convenience method to get this element as a primitive long value.
 @return get this element as a primitive long value.
 @throws ClassCastException if the element is of not a {@link JsonPrimitive} and is not a valid
 long value.
 @throws IllegalStateException if the element is of the type {@link JsonArray} but contains
 more than a single element.","convenience method to get this element as a primitive integer value.
 @return get this element as a primitive integer value.
 @throws ClassCastException if the element is of not a {@link JsonPrimitive} and is not a valid
 integer value.
 @throws IllegalStateException if the element is of the type {@link JsonArray} but contains
 more than a single element.",getAsLong,getAsInt,"<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public long getAsLong()"", ""entityFile"": ""JsonElement.java""} -->","<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public int getAsInt()"", ""entityFile"": ""JsonElement.java""} -->",1
88,"convenience method to get this element as a primitive long value.
 @return get this element as a primitive long value.
 @throws ClassCastException if the element is of not a {@link JsonPrimitive} and is not a valid
 long value.
 @throws IllegalStateException if the element is of the type {@link JsonArray} but contains
 more than a single element.","convenience method to get this element as a primitive byte value.
 @return get this element as a primitive byte value.
 @throws ClassCastException if the element is of not a {@link JsonPrimitive} and is not a valid
 byte value.
 @throws IllegalStateException if the element is of the type {@link JsonArray} but contains
 more than a single element.
 @since 1.3",getAsLong,getAsByte,"<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public long getAsLong()"", ""entityFile"": ""JsonElement.java""} -->","<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public byte getAsByte()"", ""entityFile"": ""JsonElement.java""} -->",1
89,"convenience method to get this element as a primitive long value.
 @return get this element as a primitive long value.
 @throws ClassCastException if the element is of not a {@link JsonPrimitive} and is not a valid
 long value.
 @throws IllegalStateException if the element is of the type {@link JsonArray} but contains
 more than a single element.","convenience method to get this element as a primitive character value.
 @return get this element as a primitive char value.
 @throws ClassCastException if the element is of not a {@link JsonPrimitive} and is not a valid
 char value.
 @throws IllegalStateException if the element is of the type {@link JsonArray} but contains
 more than a single element.
 @since 1.3",getAsLong,getAsCharacter,"<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public long getAsLong()"", ""entityFile"": ""JsonElement.java""} -->","<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public char getAsCharacter()"", ""entityFile"": ""JsonElement.java""} -->",1
90,"convenience method to get this element as a primitive integer value.
 @return get this element as a primitive integer value.
 @throws ClassCastException if the element is of not a {@link JsonPrimitive} and is not a valid
 integer value.
 @throws IllegalStateException if the element is of the type {@link JsonArray} but contains
 more than a single element.","convenience method to get this element as a primitive byte value.
 @return get this element as a primitive byte value.
 @throws ClassCastException if the element is of not a {@link JsonPrimitive} and is not a valid
 byte value.
 @throws IllegalStateException if the element is of the type {@link JsonArray} but contains
 more than a single element.
 @since 1.3",getAsInt,getAsByte,"<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public int getAsInt()"", ""entityFile"": ""JsonElement.java""} -->","<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public byte getAsByte()"", ""entityFile"": ""JsonElement.java""} -->",1
91,"convenience method to get this element as a primitive integer value.
 @return get this element as a primitive integer value.
 @throws ClassCastException if the element is of not a {@link JsonPrimitive} and is not a valid
 integer value.
 @throws IllegalStateException if the element is of the type {@link JsonArray} but contains
 more than a single element.","convenience method to get this element as a primitive character value.
 @return get this element as a primitive char value.
 @throws ClassCastException if the element is of not a {@link JsonPrimitive} and is not a valid
 char value.
 @throws IllegalStateException if the element is of the type {@link JsonArray} but contains
 more than a single element.
 @since 1.3",getAsInt,getAsCharacter,"<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public int getAsInt()"", ""entityFile"": ""JsonElement.java""} -->","<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public char getAsCharacter()"", ""entityFile"": ""JsonElement.java""} -->",1
92,"convenience method to get this element as a primitive byte value.
 @return get this element as a primitive byte value.
 @throws ClassCastException if the element is of not a {@link JsonPrimitive} and is not a valid
 byte value.
 @throws IllegalStateException if the element is of the type {@link JsonArray} but contains
 more than a single element.
 @since 1.3","convenience method to get this element as a primitive character value.
 @return get this element as a primitive char value.
 @throws ClassCastException if the element is of not a {@link JsonPrimitive} and is not a valid
 char value.
 @throws IllegalStateException if the element is of the type {@link JsonArray} but contains
 more than a single element.
 @since 1.3",getAsByte,getAsCharacter,"<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public byte getAsByte()"", ""entityFile"": ""JsonElement.java""} -->","<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public char getAsCharacter()"", ""entityFile"": ""JsonElement.java""} -->",1
93,"convenience method to get this element as a {@link BigDecimal}.
 @return get this element as a {@link BigDecimal}.
 @throws ClassCastException if the element is of not a {@link JsonPrimitive}.
 * @throws NumberFormatException if the element is not a valid {@link BigDecimal}.
 @throws IllegalStateException if the element is of the type {@link JsonArray} but contains
 more than a single element.
 @since 1.2","convenience method to get this element as a {@link BigInteger}.
 @return get this element as a {@link BigInteger}.
 @throws ClassCastException if the element is of not a {@link JsonPrimitive}.
 @throws NumberFormatException if the element is not a valid {@link BigInteger}.
 @throws IllegalStateException if the element is of the type {@link JsonArray} but contains
 more than a single element.
 @since 1.2",getAsBigDecimal,getAsBigInteger,"<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public BigDecimal getAsBigDecimal()"", ""entityFile"": ""JsonElement.java""} -->","<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public BigInteger getAsBigInteger()"", ""entityFile"": ""JsonElement.java""} -->",1
94,"Adapter for Date. Although this class appears stateless, it is not.
 DateFormat captures its time zone and locale when it is created, which gives
 this class state. DateFormat isn't thread safe either, so this class has
 to synchronize its read and write methods.","Adapter for java.sql.Date. Although this class appears stateless, it is not.
 DateFormat captures its time zone and locale when it is created, which gives
 this class state. DateFormat isn't thread safe either, so this class has
 to synchronize its read and write methods.",DateTypeAdapter,SqlDateTypeAdapter,"<!-- META {""entityType"": ""Class"", ""entitySignature"": ""DateTypeAdapter"", ""entityFile"": ""DateTypeAdapter.java""} -->","<!-- META {""entityType"": ""Class"", ""entitySignature"": ""SqlDateTypeAdapter"", ""entityFile"": ""SqlDateTypeAdapter.java""} -->",1
95,"Adapter for Date. Although this class appears stateless, it is not.
 DateFormat captures its time zone and locale when it is created, which gives
 this class state. DateFormat isn't thread safe either, so this class has
 to synchronize its read and write methods.","Adapter for Time. Although this class appears stateless, it is not.
 DateFormat captures its time zone and locale when it is created, which gives
 this class state. DateFormat isn't thread safe either, so this class has
 to synchronize its read and write methods.",DateTypeAdapter,TimeTypeAdapter,"<!-- META {""entityType"": ""Class"", ""entitySignature"": ""DateTypeAdapter"", ""entityFile"": ""DateTypeAdapter.java""} -->","<!-- META {""entityType"": ""Class"", ""entitySignature"": ""TimeTypeAdapter"", ""entityFile"": ""TimeTypeAdapter.java""} -->",1
96,"Convenience method to get the specified member as a JsonPrimitive element.
 @param memberName name of the member being requested.
 @return the JsonPrimitive corresponding to the specified member.","Convenience method to get the specified member as a JsonArray.
 @param memberName name of the member being requested.
 @return the JsonArray corresponding to the specified member.",getAsJsonPrimitive,getAsJsonArray,"<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public JsonPrimitive getAsJsonPrimitive(String memberName)"", ""entityFile"": ""JsonObject.java""} -->","<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public JsonArray getAsJsonArray(String memberName)"", ""entityFile"": ""JsonObject.java""} -->",1
97,"Convenience method to get the specified member as a JsonPrimitive element.
 @param memberName name of the member being requested.
 @return the JsonPrimitive corresponding to the specified member.","Convenience method to get the specified member as a JsonObject.
 @param memberName name of the member being requested.
 @return the JsonObject corresponding to the specified member.",getAsJsonPrimitive,getAsJsonObject,"<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public JsonPrimitive getAsJsonPrimitive(String memberName)"", ""entityFile"": ""JsonObject.java""} -->","<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public JsonObject getAsJsonObject(String memberName)"", ""entityFile"": ""JsonObject.java""} -->",1
98,"Convenience method to get the specified member as a JsonArray.
 @param memberName name of the member being requested.
 @return the JsonArray corresponding to the specified member.","Convenience method to get the specified member as a JsonObject.
 @param memberName name of the member being requested.
 @return the JsonObject corresponding to the specified member.",getAsJsonArray,getAsJsonObject,"<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public JsonArray getAsJsonArray(String memberName)"", ""entityFile"": ""JsonObject.java""} -->","<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public JsonObject getAsJsonObject(String memberName)"", ""entityFile"": ""JsonObject.java""} -->",1
